year,month,states,stressor,stress_pct
2021,July-September,Connecticut,Diseases,0.7
2021,July-September,Connecticut,Unknown,5.9
2021,July-September,Connecticut,Varroa Mites,16.4
2021,July-September,Florida,Diseases,7.1
2021,July-September,Florida,Other,11.4
2021,July-September,Florida,Other pests/parasites,20.5
2021,July-September,Florida,Unknown,8.7
2021,July-September,Florida,Varroa Mites,43.4
2021,July-September,Florida,Pesticides,14.1
2021,July-September,Georgia,Other,13.4
2021,July-September,Georgia,Unknown,7.6
2021,July-September,Georgia,Other pests/parasites,32.2
2021,July-September,Georgia,Pesticides,12.0
2021,July-September,Georgia,Diseases,4.8
2021,July-September,Georgia,Varroa Mites,63.9
2021,July-September,Hawaii,Diseases,
2021,July-September,Hawaii,Unknown,0.9
2021,July-September,Hawaii,Other,0.0
2021,July-September,Hawaii,Other pests/parasites,19.0
2021,July-September,Hawaii,Varroa Mites,29.6
2021,July-September,Hawaii,Pesticides,18.0
2021,July-September,Idaho,Diseases,2.6
2021,July-September,Idaho,Other,7.0
2021,July-September,Idaho,Other pests/parasites,1.8
2021,July-September,Idaho,Varroa Mites,55.2
2021,July-September,Idaho,Unknown,1.5
2021,July-September,Idaho,Pesticides,7.0
2021,July-September,Illinois,Varroa Mites,37.7
2021,July-September,Illinois,Diseases,1.4
2021,July-September,Illinois,Pesticides,3.3
2021,July-September,Illinois,Other pests/parasites,9.5
2021,July-September,Illinois,Other,4.4
2021,July-September,Illinois,Unknown,5.7
2021,July-September,Indiana,Pesticides,17.4
2021,July-September,Indiana,Other pests/parasites,23.7
2021,July-September,Indiana,Varroa Mites,39.3
2021,July-September,Indiana,Other,1.9
2021,July-September,Indiana,Diseases,5.2
2021,July-September,Indiana,Unknown,2.3
2021,July-September,Iowa,Pesticides,5.9
2021,July-September,Iowa,Other pests/parasites,1.6
2021,July-September,Iowa,Unknown,2.2
2021,July-September,Iowa,Varroa Mites,7.5
2021,July-September,Iowa,Other,
2021,July-September,Iowa,Diseases,2.8
2021,July-September,Kansas,Other,17.7
2021,July-September,Kansas,Unknown,14.7
2021,July-September,Kansas,Varroa Mites,66.8
2021,July-September,Kansas,Pesticides,14.9
2021,July-September,Kansas,Other pests/parasites,31.1
2021,July-September,Kansas,Diseases,10.1
2021,July-September,Kentucky,Diseases,0.6
2021,July-September,Kentucky,Pesticides,
2021,July-September,Kentucky,Other,1.2
2021,July-September,Kentucky,Other pests/parasites,18.2
2021,July-September,Kentucky,Unknown,11.0
2021,July-September,Kentucky,Varroa Mites,39.4
2021,July-September,Louisiana,Varroa Mites,8.0
2021,July-September,Louisiana,Pesticides,0.0
2021,July-September,Louisiana,Other,0.6
2021,July-September,Louisiana,Other pests/parasites,2.3
2021,July-September,Louisiana,Diseases,0.0
2021,July-September,Louisiana,Unknown,6.0
2021,July-September,Maine,Other pests/parasites,0.0
2021,July-September,Maine,Pesticides,5.0
2021,July-September,Maine,Unknown,0.0
2021,July-September,Maine,Diseases,
2021,July-September,Maine,Varroa Mites,18.7
2021,July-September,Maine,Other,17.0
2021,July-September,Maryland,Unknown,1.5
2021,July-September,Maryland,Other pests/parasites,13.6
2021,July-September,Maryland,Diseases,
2021,July-September,Maryland,Other,0.7
2021,July-September,Maryland,Varroa Mites,20.0
2021,July-September,Maryland,Pesticides,0.5
2021,July-September,Massachusetts,Other,0.5
2021,July-September,Massachusetts,Diseases,0.6
2021,July-September,Massachusetts,Unknown,4.5
2021,July-September,Massachusetts,Other pests/parasites,8.7
2021,July-September,Massachusetts,Pesticides,1.5
2021,July-September,Massachusetts,Varroa Mites,23.0
2021,July-September,Michigan,Varroa Mites,63.5
2021,July-September,Michigan,Other,2.7
2021,July-September,Michigan,Diseases,
2021,July-September,Michigan,Unknown,0.8
2021,July-September,Michigan,Other pests/parasites,4.2
2021,July-September,Michigan,Pesticides,17.0
2021,July-September,Minnesota,Unknown,1.8
2021,July-September,Minnesota,Varroa Mites,27.5
2021,July-September,Minnesota,Diseases,
2021,July-September,Minnesota,Pesticides,10.5
2021,July-September,Minnesota,Other,2.3
2021,July-September,Minnesota,Other pests/parasites,1.1
2021,July-September,Mississippi,Pesticides,
2021,July-September,Mississippi,Other,3.0
2021,July-September,Mississippi,Varroa Mites,25.3
2021,July-September,Mississippi,Unknown,7.8
2021,July-September,Mississippi,Diseases,1.3
2021,July-September,Mississippi,Other pests/parasites,1.1
2021,July-September,Missouri,Other,2.1
2021,July-September,Missouri,Diseases,
2021,July-September,Missouri,Other pests/parasites,14.4
2021,July-September,Missouri,Varroa Mites,24.0
2021,July-September,Missouri,Pesticides,1.3
2021,July-September,Missouri,Unknown,8.7
2021,July-September,Montana,Unknown,0.5
2021,July-September,Montana,Other pests/parasites,1.5
2021,July-September,Montana,Pesticides,
2021,July-September,Montana,Other,14.8
2021,July-September,Montana,Varroa Mites,19.5
2021,July-September,Montana,Diseases,1.2
2021,July-September,Nebraska,Varroa Mites,13.7
2021,July-September,Nebraska,Unknown,1.8
2021,July-September,Nebraska,Other pests/parasites,
2021,July-September,Nebraska,Pesticides,1.8
2021,July-September,Nebraska,Other,3.2
2021,July-September,Nebraska,Diseases,
2021,July-September,New Jersey,Pesticides,1.8
2021,July-September,New Jersey,Varroa Mites,10.7
2021,July-September,New Jersey,Unknown,1.9
2021,July-September,New Jersey,Other pests/parasites,4.9
2021,July-September,New Jersey,Diseases,
2021,July-September,New Jersey,Other,0.7
2021,July-September,New Mexico,Other,0.0
2021,July-September,New Mexico,Unknown,0.0
2021,July-September,New Mexico,Other pests/parasites,4.4
2021,July-September,New Mexico,Pesticides,0.0
2021,July-September,New Mexico,Diseases,1.1
2021,July-September,New Mexico,Varroa Mites,22.5
2021,July-September,New York,Diseases,3.0
2021,July-September,New York,Other pests/parasites,14.1
2021,July-September,New York,Varroa Mites,37.7
2021,July-September,New York,Pesticides,5.6
2021,July-September,New York,Unknown,11.2
2021,July-September,New York,Other,11.8
2021,July-September,North Carolina,Other pests/parasites,10.4
2021,July-September,North Carolina,Pesticides,
2021,July-September,North Carolina,Unknown,1.0
2021,July-September,North Carolina,Other,6.6
2021,July-September,North Carolina,Varroa Mites,29.3
2021,July-September,North Carolina,Diseases,0.9
2021,July-September,North Dakota,Other pests/parasites,6.1
2021,July-September,North Dakota,Unknown,5.5
2021,July-September,North Dakota,Varroa Mites,31.7
2021,July-September,North Dakota,Pesticides,4.1
2021,July-September,North Dakota,Other,7.0
2021,July-September,North Dakota,Diseases,2.2
2021,July-September,Ohio,Pesticides,23.0
2021,July-September,Ohio,Unknown,4.1
2021,July-September,Ohio,Varroa Mites,78.7
2021,July-September,Ohio,Other pests/parasites,49.9
2021,July-September,Ohio,Other,8.2
2021,July-September,Ohio,Diseases,0.7
2021,July-September,Oklahoma,Other,6.2
2021,July-September,Oklahoma,Unknown,1.4
2021,July-September,Oklahoma,Other pests/parasites,9.4
2021,July-September,Oklahoma,Diseases,0.5
2021,July-September,Oklahoma,Pesticides,
2021,July-September,Oklahoma,Varroa Mites,14.5
2021,July-September,Oregon,Pesticides,10.9
2021,July-September,Oregon,Varroa Mites,39.4
2021,July-September,Oregon,Unknown,1.3
2021,July-September,Oregon,Other,9.6
2021,July-September,Oregon,Diseases,3.4
2021,July-September,Oregon,Other pests/parasites,8.4
2021,July-September,Other States,Other,4.6
2021,July-September,Other States,Diseases,
2021,July-September,Other States,Other pests/parasites,10.9
2021,July-September,Other States,Varroa Mites,31.7
2021,July-September,Other States,Pesticides,11.0
2021,July-September,Other States,Unknown,2.2
2021,July-September,Pennsylvania,Varroa Mites,40.5
2021,July-September,Pennsylvania,Other pests/parasites,15.3
2021,July-September,Pennsylvania,Pesticides,2.6
2021,July-September,Pennsylvania,Diseases,1.0
2021,July-September,Pennsylvania,Unknown,3.8
2021,July-September,Pennsylvania,Other,4.2
2021,July-September,South Carolina,Unknown,3.2
2021,July-September,South Carolina,Varroa Mites,15.8
2021,July-September,South Carolina,Pesticides,1.3
2021,July-September,South Carolina,Other pests/parasites,5.3
2021,July-September,South Carolina,Diseases,2.8
2021,July-September,South Carolina,Other,4.3
2021,July-September,South Dakota,Varroa Mites,18.3
2021,July-September,South Dakota,Unknown,1.3
2021,July-September,South Dakota,Other pests/parasites,4.6
2021,July-September,South Dakota,Diseases,1.1
2021,July-September,South Dakota,Other,14.1
2021,July-September,South Dakota,Pesticides,3.9
2021,July-September,Tennessee,Other,1.8
2021,July-September,Tennessee,Unknown,
2021,July-September,Tennessee,Pesticides,0.7
2021,July-September,Tennessee,Varroa Mites,16.0
2021,July-September,Tennessee,Diseases,
2021,July-September,Tennessee,Other pests/parasites,11.6
2021,July-September,Texas,Varroa Mites,20.2
2021,July-September,Texas,Other,4.4
2021,July-September,Texas,Diseases,0.5
2021,July-September,Texas,Other pests/parasites,6.0
2021,July-September,Texas,Unknown,0.5
2021,July-September,Texas,Pesticides,4.4
2021,July-September,Utah,Other pests/parasites,
2021,July-September,Utah,Other,1.9
2021,July-September,Utah,Unknown,0.5
2021,July-September,Utah,Pesticides,3.9
2021,July-September,Utah,Varroa Mites,40.0
2021,July-September,Utah,Diseases,
2021,July-September,Vermont,Varroa Mites,25.4
2021,July-September,Vermont,Other,1.6
2021,July-September,Vermont,Diseases,1.5
2021,July-September,Vermont,Other pests/parasites,3.0
2021,July-September,Vermont,Unknown,0.6
2021,July-September,Vermont,Pesticides,0.0
2021,July-September,Virginia,Varroa Mites,19.2
2021,July-September,Virginia,Other pests/parasites,12.1
2021,July-September,Virginia,Pesticides,0.8
2021,July-September,Virginia,Other,4.6
2021,July-September,Virginia,Unknown,1.9
2021,July-September,Virginia,Diseases,0.9
2021,July-September,Washington,Other pests/parasites,2.2
2021,July-September,Washington,Pesticides,2.3
2021,July-September,Washington,Other,12.7
2021,July-September,Washington,Varroa Mites,34.3
2021,July-September,Washington,Unknown,1.6
2021,July-September,Washington,Diseases,4.9
2021,July-September,West Virginia,Other,2.8
2021,July-September,West Virginia,Diseases,10.2
2021,July-September,West Virginia,Varroa Mites,24.7
2021,July-September,West Virginia,Pesticides,9.9
2021,July-September,West Virginia,Other pests/parasites,15.1
2021,July-September,West Virginia,Unknown,1.2
2021,July-September,Wisconsin,Unknown,8.0
2021,July-September,Wisconsin,Other pests/parasites,36.8
2021,July-September,Wisconsin,Pesticides,31.2
2021,July-September,Wisconsin,Other,15.3
2021,July-September,Wisconsin,Diseases,20.3
2021,July-September,Wisconsin,Varroa Mites,56.0
2021,July-September,Wyoming,Varroa Mites,4.7
2021,July-September,Wyoming,Other pests/parasites,
2021,July-September,Wyoming,Other,0.8
2021,July-September,Wyoming,Diseases,
2021,July-September,Wyoming,Unknown,0.8
2021,July-September,Wyoming,Pesticides,0.5
2021,October-December,Alabama,Varroa Mites,60.8
2021,October-December,Alabama,Diseases,3.5
2021,October-December,Alabama,Unknown,1.4
2021,October-December,Alabama,Other,2.5
2021,October-December,Alabama,Pesticides,6.8
2021,October-December,Alabama,Other pests/parasites,44.7
2021,October-December,Arizona,Varroa Mites,67.2
2021,October-December,Arizona,Diseases,
2021,October-December,Arizona,Unknown,0.9
2021,October-December,Arizona,Other pests/parasites,35.2
2021,October-December,Arizona,Other,1.8
2021,October-December,Arizona,Pesticides,3.3
2021,October-December,Arkansas,Other pests/parasites,28.2
2021,October-December,Arkansas,Diseases,0.0
2021,October-December,Arkansas,Varroa Mites,35.7
2021,October-December,Arkansas,Pesticides,25.6
2021,October-December,Arkansas,Unknown,0.7
2021,October-December,Arkansas,Other,0.6
2021,October-December,California,Pesticides,1.9
2021,October-December,California,Other pests/parasites,4.8
2021,October-December,California,Varroa Mites,14.6
2021,October-December,California,Other,2.8
2021,October-December,California,Unknown,2.0
2021,October-December,California,Diseases,3.7
2021,October-December,Colorado,Pesticides,
2021,October-December,Colorado,Other,2.6
2021,October-December,Colorado,Varroa Mites,4.6
2021,October-December,Colorado,Unknown,3.7
2021,October-December,Colorado,Other pests/parasites,
2021,October-December,Colorado,Diseases,0.0
2021,October-December,Connecticut,Pesticides,0.6
2021,October-December,Connecticut,Other pests/parasites,0.6
2021,October-December,Connecticut,Other,0.6
2021,October-December,Connecticut,Diseases,0.6
2021,October-December,Connecticut,Unknown,2.8
2021,October-December,Connecticut,Varroa Mites,20.6
2021,October-December,Florida,Diseases,5.9
2021,October-December,Florida,Other,8.8
2021,October-December,Florida,Other pests/parasites,19.0
2021,October-December,Florida,Unknown,13.6
2021,October-December,Florida,Varroa Mites,28.9
2021,October-December,Florida,Pesticides,9.1
2021,October-December,Georgia,Other,5.7
2021,October-December,Georgia,Unknown,7.2
2021,October-December,Georgia,Other pests/parasites,24.7
2021,October-December,Georgia,Pesticides,7.8
2021,October-December,Georgia,Diseases,0.5
2021,October-December,Georgia,Varroa Mites,41.0
2021,October-December,Hawaii,Diseases,19.7
2021,October-December,Hawaii,Unknown,0.0
2021,October-December,Hawaii,Other,0.0
2021,October-December,Hawaii,Other pests/parasites,64.2
2021,October-December,Hawaii,Varroa Mites,66.1
2021,October-December,Hawaii,Pesticides,0.0
2021,October-December,Idaho,Diseases,4.9
2021,October-December,Idaho,Other,4.0
2021,October-December,Idaho,Other pests/parasites,8.0
2021,October-December,Idaho,Varroa Mites,58.1
2021,October-December,Idaho,Unknown,11.2
2021,October-December,Idaho,Pesticides,12.0
2021,October-December,Illinois,Varroa Mites,31.9
2021,October-December,Illinois,Diseases,2.4
2021,October-December,Illinois,Pesticides,1.4
2021,October-December,Illinois,Other pests/parasites,9.1
2021,October-December,Illinois,Other,2.3
2021,October-December,Illinois,Unknown,7.2
2021,October-December,Indiana,Pesticides,21.3
2021,October-December,Indiana,Other pests/parasites,19.6
2021,October-December,Indiana,Varroa Mites,43.6
2021,October-December,Indiana,Other,1.5
2021,October-December,Indiana,Diseases,11.3
2021,October-December,Indiana,Unknown,1.9
2021,October-December,Iowa,Pesticides,17.0
2021,October-December,Iowa,Other pests/parasites,1.2
2021,October-December,Iowa,Unknown,1.7
2021,October-December,Iowa,Varroa Mites,17.9
2021,October-December,Iowa,Other,1.0
2021,October-December,Iowa,Diseases,0.9
2021,October-December,Kansas,Other,14.6
2021,October-December,Kansas,Unknown,13.9
2021,October-December,Kansas,Varroa Mites,30.5
2021,October-December,Kansas,Pesticides,15.5
2021,October-December,Kansas,Other pests/parasites,20.1
2021,October-December,Kansas,Diseases,1.5
2021,October-December,Kentucky,Diseases,2.3
2021,October-December,Kentucky,Pesticides,
2021,October-December,Kentucky,Other,13.2
2021,October-December,Kentucky,Other pests/parasites,39.0
2021,October-December,Kentucky,Unknown,12.0
2021,October-December,Kentucky,Varroa Mites,54.1
2021,October-December,Louisiana,Varroa Mites,28.2
2021,October-December,Louisiana,Pesticides,
2021,October-December,Louisiana,Other,
2021,October-December,Louisiana,Other pests/parasites,5.4
2021,October-December,Louisiana,Diseases,0.0
2021,October-December,Louisiana,Unknown,5.3
2021,October-December,Maine,Other pests/parasites,18.1
2021,October-December,Maine,Pesticides,0.0
2021,October-December,Maine,Unknown,2.0
2021,October-December,Maine,Diseases,0.0
2021,October-December,Maine,Varroa Mites,29.3
2021,October-December,Maine,Other,15.2
2021,October-December,Maryland,Unknown,0.7
2021,October-December,Maryland,Other pests/parasites,12.2
2021,October-December,Maryland,Diseases,
2021,October-December,Maryland,Other,3.1
2021,October-December,Maryland,Varroa Mites,21.2
2021,October-December,Maryland,Pesticides,0.0
2021,October-December,Massachusetts,Other,
2021,October-December,Massachusetts,Diseases,0.5
2021,October-December,Massachusetts,Unknown,0.6
2021,October-December,Massachusetts,Other pests/parasites,
2021,October-December,Massachusetts,Pesticides,0.0
2021,October-December,Massachusetts,Varroa Mites,5.4
2021,October-December,Michigan,Varroa Mites,8.7
2021,October-December,Michigan,Other,0.9
2021,October-December,Michigan,Diseases,0.0
2021,October-December,Michigan,Unknown,1.5
2021,October-December,Michigan,Other pests/parasites,2.2
2021,October-December,Michigan,Pesticides,3.1
2021,October-December,Minnesota,Unknown,1.4
2021,October-December,Minnesota,Varroa Mites,8.0
2021,October-December,Minnesota,Diseases,0.0
2021,October-December,Minnesota,Pesticides,3.4
2021,October-December,Minnesota,Other,0.6
2021,October-December,Minnesota,Other pests/parasites,
2021,October-December,Mississippi,Pesticides,5.8
2021,October-December,Mississippi,Other,
2021,October-December,Mississippi,Varroa Mites,27.8
2021,October-December,Mississippi,Unknown,8.3
2021,October-December,Mississippi,Diseases,0.0
2021,October-December,Mississippi,Other pests/parasites,8.6
2021,October-December,Missouri,Other,1.3
2021,October-December,Missouri,Diseases,
2021,October-December,Missouri,Other pests/parasites,6.3
2021,October-December,Missouri,Varroa Mites,17.3
2021,October-December,Missouri,Pesticides,1.1
2021,October-December,Missouri,Unknown,0.8
2021,October-December,Montana,Unknown,
2021,October-December,Montana,Other pests/parasites,2.9
2021,October-December,Montana,Pesticides,0.0
2021,October-December,Montana,Other,4.9
2021,October-December,Montana,Varroa Mites,27.2
2021,October-December,Montana,Diseases,3.1
2021,October-December,Nebraska,Varroa Mites,28.0
2021,October-December,Nebraska,Unknown,
2021,October-December,Nebraska,Other pests/parasites,1.5
2021,October-December,Nebraska,Pesticides,4.2
2021,October-December,Nebraska,Other,1.8
2021,October-December,Nebraska,Diseases,2.8
2021,October-December,New Jersey,Pesticides,0.0
2021,October-December,New Jersey,Varroa Mites,8.6
2021,October-December,New Jersey,Unknown,
2021,October-December,New Jersey,Other pests/parasites,5.9
2021,October-December,New Jersey,Diseases,
2021,October-December,New Jersey,Other,
2021,October-December,New Mexico,Other,
2021,October-December,New Mexico,Unknown,0.7
2021,October-December,New Mexico,Other pests/parasites,44.4
2021,October-December,New Mexico,Pesticides,14.1
2021,October-December,New Mexico,Diseases,0.0
2021,October-December,New Mexico,Varroa Mites,65.6
2021,October-December,New York,Diseases,1.0
2021,October-December,New York,Other pests/parasites,34.5
2021,October-December,New York,Varroa Mites,48.0
2021,October-December,New York,Pesticides,1.3
2021,October-December,New York,Unknown,3.5
2021,October-December,New York,Other,13.6
2021,October-December,North Carolina,Other pests/parasites,1.4
2021,October-December,North Carolina,Pesticides,
2021,October-December,North Carolina,Unknown,5.1
2021,October-December,North Carolina,Other,
2021,October-December,North Carolina,Varroa Mites,24.1
2021,October-December,North Carolina,Diseases,0.0
2021,October-December,North Dakota,Other pests/parasites,0.9
2021,October-December,North Dakota,Unknown,
2021,October-December,North Dakota,Varroa Mites,28.0
2021,October-December,North Dakota,Pesticides,
2021,October-December,North Dakota,Other,7.8
2021,October-December,North Dakota,Diseases,2.8
2021,October-December,Ohio,Pesticides,2.5
2021,October-December,Ohio,Unknown,6.6
2021,October-December,Ohio,Varroa Mites,36.6
2021,October-December,Ohio,Other pests/parasites,10.9
2021,October-December,Ohio,Other,1.5
2021,October-December,Ohio,Diseases,
2021,October-December,Oklahoma,Other,
2021,October-December,Oklahoma,Unknown,0.8
2021,October-December,Oklahoma,Other pests/parasites,3.2
2021,October-December,Oklahoma,Diseases,
2021,October-December,Oklahoma,Pesticides,0.5
2021,October-December,Oklahoma,Varroa Mites,5.6
2021,October-December,Oregon,Pesticides,2.0
2021,October-December,Oregon,Varroa Mites,28.8
2021,October-December,Oregon,Unknown,
2021,October-December,Oregon,Other,1.3
2021,October-December,Oregon,Diseases,8.7
2021,October-December,Oregon,Other pests/parasites,23.3
2021,October-December,Other States,Other,4.2
2021,October-December,Other States,Diseases,0.9
2021,October-December,Other States,Other pests/parasites,
2021,October-December,Other States,Varroa Mites,14.2
2021,October-December,Other States,Pesticides,
2021,October-December,Other States,Unknown,
2021,October-December,Pennsylvania,Varroa Mites,30.3
2021,October-December,Pennsylvania,Other pests/parasites,8.2
2021,October-December,Pennsylvania,Pesticides,3.4
2021,October-December,Pennsylvania,Diseases,3.5
2021,October-December,Pennsylvania,Unknown,1.1
2021,October-December,Pennsylvania,Other,7.0
2021,October-December,South Carolina,Unknown,2.0
2021,October-December,South Carolina,Varroa Mites,28.1
2021,October-December,South Carolina,Pesticides,11.3
2021,October-December,South Carolina,Other pests/parasites,5.5
2021,October-December,South Carolina,Diseases,
2021,October-December,South Carolina,Other,0.8
2021,October-December,South Dakota,Varroa Mites,45.8
2021,October-December,South Dakota,Unknown,1.6
2021,October-December,South Dakota,Other pests/parasites,9.0
2021,October-December,South Dakota,Diseases,
2021,October-December,South Dakota,Other,1.7
2021,October-December,South Dakota,Pesticides,7.4
2021,October-December,Tennessee,Other,2.5
2021,October-December,Tennessee,Unknown,1.0
2021,October-December,Tennessee,Pesticides,1.4
2021,October-December,Tennessee,Varroa Mites,33.5
2021,October-December,Tennessee,Diseases,0.5
2021,October-December,Tennessee,Other pests/parasites,5.1
2021,October-December,Texas,Varroa Mites,19.4
2021,October-December,Texas,Other,4.1
2021,October-December,Texas,Diseases,1.2
2021,October-December,Texas,Other pests/parasites,8.3
2021,October-December,Texas,Unknown,5.5
2021,October-December,Texas,Pesticides,9.8
2021,October-December,Utah,Other pests/parasites,0.7
2021,October-December,Utah,Other,2.0
2021,October-December,Utah,Unknown,4.7
2021,October-December,Utah,Pesticides,0.7
2021,October-December,Utah,Varroa Mites,4.8
2021,October-December,Utah,Diseases,0.7
2021,October-December,Vermont,Varroa Mites,16.1
2021,October-December,Vermont,Other,
2021,October-December,Vermont,Diseases,
2021,October-December,Vermont,Other pests/parasites,0.6
2021,October-December,Vermont,Unknown,0.8
2021,October-December,Vermont,Pesticides,0.0
2021,October-December,Virginia,Varroa Mites,31.8
2021,October-December,Virginia,Other pests/parasites,19.1
2021,October-December,Virginia,Pesticides,0.5
2021,October-December,Virginia,Other,5.2
2021,October-December,Virginia,Unknown,3.2
2021,October-December,Virginia,Diseases,0.8
2021,October-December,Washington,Other pests/parasites,2.7
2021,October-December,Washington,Pesticides,2.5
2021,October-December,Washington,Other,7.6
2021,October-December,Washington,Varroa Mites,42.3
2021,October-December,Washington,Unknown,0.8
2021,October-December,Washington,Diseases,2.0
2021,October-December,West Virginia,Other,1.0
2021,October-December,West Virginia,Diseases,0.6
2021,October-December,West Virginia,Varroa Mites,13.8
2021,October-December,West Virginia,Pesticides,1.9
2021,October-December,West Virginia,Other pests/parasites,6.3
2021,October-December,West Virginia,Unknown,3.1
2021,October-December,Wisconsin,Unknown,0.7
2021,October-December,Wisconsin,Other pests/parasites,
2021,October-December,Wisconsin,Pesticides,0.7
2021,October-December,Wisconsin,Other,2.5
2021,October-December,Wisconsin,Diseases,0.5
2021,October-December,Wisconsin,Varroa Mites,28.4
2021,October-December,Wyoming,Varroa Mites,14.7
2021,October-December,Wyoming,Other pests/parasites,2.3
2021,October-December,Wyoming,Other,2.3
2021,October-December,Wyoming,Diseases,9.3
2021,October-December,Wyoming,Unknown,0.6
2021,October-December,Wyoming,Pesticides,0.0
2022,January-March,Alabama,Varroa Mites,36.9
2022,January-March,Alabama,Diseases,0.0
2022,January-March,Alabama,Unknown,5.3
2022,January-March,Alabama,Other,10.8
2022,January-March,Alabama,Pesticides,3.7
2022,January-March,Alabama,Other pests/parasites,17.0
2022,January-March,Arizona,Varroa Mites,14.8
2022,January-March,Arizona,Diseases,3.0
2022,January-March,Arizona,Unknown,0.5
2022,January-March,Arizona,Other pests/parasites,0.0
2022,January-March,Arizona,Other,
2022,January-March,Arizona,Pesticides,
2022,January-March,Arkansas,Other pests/parasites,28.1
2022,January-March,Arkansas,Diseases,0.0
2022,January-March,Arkansas,Varroa Mites,39.8
2022,January-March,Arkansas,Pesticides,13.1
2022,January-March,Arkansas,Unknown,8.9
2022,January-March,Arkansas,Other,1.3
2022,January-March,California,Pesticides,5.3
2022,January-March,California,Other pests/parasites,7.2
2022,January-March,California,Varroa Mites,29.7
2022,January-March,California,Other,3.9
2022,January-March,California,Unknown,4.2
2022,January-March,California,Diseases,3.3
2022,January-March,Colorado,Pesticides,0.6
2022,January-March,Colorado,Other,3.4
2022,January-March,Colorado,Varroa Mites,4.0
2022,January-March,Colorado,Unknown,2.6
2022,January-March,Colorado,Other pests/parasites,0.0
2022,January-March,Colorado,Diseases,3.8
2022,January-March,Connecticut,Pesticides,
2022,January-March,Connecticut,Other pests/parasites,2.3
2022,January-March,Connecticut,Other,3.5
2022,January-March,Connecticut,Diseases,1.4
2022,January-March,Connecticut,Unknown,1.2
2022,January-March,Connecticut,Varroa Mites,10.2
2022,January-March,Florida,Diseases,3.7
2022,January-March,Florida,Other,6.4
2022,January-March,Florida,Other pests/parasites,13.1
2022,January-March,Florida,Unknown,8.2
2022,January-March,Florida,Varroa Mites,39.0
2022,January-March,Florida,Pesticides,9.8
2022,January-March,Georgia,Other,5.9
2022,January-March,Georgia,Unknown,3.0
2022,January-March,Georgia,Other pests/parasites,17.4
2022,January-March,Georgia,Pesticides,5.1
2022,January-March,Georgia,Diseases,0.6
2022,January-March,Georgia,Varroa Mites,41.2
2022,January-March,Hawaii,Diseases,0.0
2022,January-March,Hawaii,Unknown,0.0
2022,January-March,Hawaii,Other,3.0
2022,January-March,Hawaii,Other pests/parasites,76.0
2022,January-March,Hawaii,Varroa Mites,76.1
2022,January-March,Hawaii,Pesticides,0.0
2022,January-March,Idaho,Diseases,
2022,January-March,Idaho,Other,1.4
2022,January-March,Idaho,Other pests/parasites,1.1
2022,January-March,Idaho,Varroa Mites,57.0
2022,January-March,Idaho,Unknown,1.3
2022,January-March,Idaho,Pesticides,15.5
2022,January-March,Illinois,Varroa Mites,20.1
2022,January-March,Illinois,Diseases,2.0
2022,January-March,Illinois,Pesticides,4.3
2022,January-March,Illinois,Other pests/parasites,6.9
2022,January-March,Illinois,Other,5.4
2022,January-March,Illinois,Unknown,10.6
2022,January-March,Indiana,Pesticides,3.6
2022,January-March,Indiana,Other pests/parasites,11.5
2022,January-March,Indiana,Varroa Mites,28.5
2022,January-March,Indiana,Other,9.7
2022,January-March,Indiana,Diseases,1.7
2022,January-March,Indiana,Unknown,5.9
2022,January-March,Iowa,Pesticides,0.9
2022,January-March,Iowa,Other pests/parasites,13.0
2022,January-March,Iowa,Unknown,5.1
2022,January-March,Iowa,Varroa Mites,29.7
2022,January-March,Iowa,Other,1.6
2022,January-March,Iowa,Diseases,0.7
2022,January-March,Kansas,Other,4.2
2022,January-March,Kansas,Unknown,5.1
2022,January-March,Kansas,Varroa Mites,37.8
2022,January-March,Kansas,Pesticides,1.7
2022,January-March,Kansas,Other pests/parasites,21.8
2022,January-March,Kansas,Diseases,3.7
2022,January-March,Kentucky,Diseases,3.0
2022,January-March,Kentucky,Pesticides,2.8
2022,January-March,Kentucky,Other,5.6
2022,January-March,Kentucky,Other pests/parasites,3.9
2022,January-March,Kentucky,Unknown,11.0
2022,January-March,Kentucky,Varroa Mites,15.6
2022,January-March,Louisiana,Varroa Mites,61.1
2022,January-March,Louisiana,Pesticides,0.0
2022,January-March,Louisiana,Other,0.6
2022,January-March,Louisiana,Other pests/parasites,48.1
2022,January-March,Louisiana,Diseases,0.0
2022,January-March,Louisiana,Unknown,7.6
2022,January-March,Maine,Other pests/parasites,1.2
2022,January-March,Maine,Pesticides,0.0
2022,January-March,Maine,Unknown,1.2
2022,January-March,Maine,Diseases,0.0
2022,January-March,Maine,Varroa Mites,7.3
2022,January-March,Maine,Other,7.0
2022,January-March,Maryland,Unknown,13.6
2022,January-March,Maryland,Other pests/parasites,7.4
2022,January-March,Maryland,Diseases,0.6
2022,January-March,Maryland,Other,12.1
2022,January-March,Maryland,Varroa Mites,13.7
2022,January-March,Maryland,Pesticides,2.3
2022,January-March,Massachusetts,Other,1.6
2022,January-March,Massachusetts,Diseases,0.7
2022,January-March,Massachusetts,Unknown,2.7
2022,January-March,Massachusetts,Other pests/parasites,2.9
2022,January-March,Massachusetts,Pesticides,0.0
2022,January-March,Massachusetts,Varroa Mites,13.4
2022,January-March,Michigan,Varroa Mites,6.1
2022,January-March,Michigan,Other,4.2
